API_version,element_type,element_name,element_type_change_type,changed_element_type,changed_element_name,changed_element_modification_type
24,Method,addGpsStatusListener (Listener),Changes
24,Method,addHandler (Handler),Changes
24,Method,addNmeaListener (NmeaListener),Changes
24,Method,type  (OnRoutingChangedListener  Handler) in android.media.AudioRecord,Changes
24,Method,type  (OnRoutingChangedListener  Handler) in android.media.AudioTrack,Changes
24,Method,addPropertyChangeListener (PropertyChangeListener),Changes
24,Method,checkAccess (),Changes
24,Method,type  () in java.util.ResourceBundle,Changes
24,Method,type  (ClassLoader) in java.util.ResourceBundle,Changes
24,Method,type  () in java.util.logging.Handler,Changes
24,Method,type  () in java.util.logging.MemoryHandler,Changes
24,Method,type  () in java.util.logging.StreamHandler,Changes
24,Method,defaulted (String),Changes
24,Method,defaultReadObject (),Changes
24,Method,enableReplaceObject (boolean),Changes
24,Method,enableResolveObject (boolean),Changes
24,Method,formatTo (Formatter  int  int  int),Changes
24,Method,forName (String),Changes
24,Method,type  (String) in android.text.Html,Changes
24,Method,type  (String  ImageGetter  TagHandler) in android.text.Html,Changes
24,Method,type  (String  boolean) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  byte) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  char) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  double) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  float) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  int) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  Object) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  long) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String  short) in java.io.ObjectInputStream.GetField,Changes
24,Method,type  (String) in java.util.ResourceBundle,Changes
24,Method,type  (String  Locale  ClassLoader) in java.util.ResourceBundle,Changes
24,Method,type  (String  Locale) in java.util.ResourceBundle,Changes
24,Method,type  (String  Locale  Control) in java.util.ResourceBundle,Changes
24,Method,type  (String  Control) in java.util.ResourceBundle,Changes
24,Method,getCalendarView (),Changes
24,Method,getCalendarViewShown (),Changes
24,Method,getConstructor (Class<?>),Changes
24,Method,getConstructors (),Changes
24,Method,getControl (List<String>),Changes
24,Method,getDeclaredConstructor (Class<?>),Changes
24,Method,getDeclaredConstructors (),Changes
24,Method,getDeclaredMethod (String  Class<?>),Changes
24,Method,getDeclaredMethods (),Changes
24,Method,getFields (),Changes
24,Method,getGlobal (),Changes
24,Method,getGpsStatus (GpsStatus),Changes
24,Method,type  () in java.text.DecimalFormatSymbols,Changes
24,Method,type  (Locale) in java.text.DecimalFormatSymbols,Changes
24,Method,getISO3Country (),Changes
24,Method,getISO3Language (),Changes
24,Method,getLastNonConfigurationInstance (),Changes
24,Method,getListener (),Changes
24,Method,type  () in android.text.style.SuggestionSpan,Changes
24,Method,type  () in android.view.inputmethod.InputMethodSubtype,Changes
24,Method,type  () in android.view.textservice.SpellCheckerSubtype,Changes
24,Method,getMethod (String  Class<?>),Changes
24,Method,getMethods (),Changes
24,Method,getNoFallbackControl (List<String>),Changes
24,Method,getReverse (CharSequence  int  int),Changes
24,Method,getShowWeekNumber (),Changes
24,Method,getSpinnersShown (),Changes
24,Method,glGetTransformFeedbackVarying (int  int  int  IntBuffer  IntBuffer  IntBuffer  byte),Changes
24,Method,type  (Class<Annotation>) in java.lang.reflect.AnnotatedElement,Changes
24,Method,type  (Class<Annotation>) in java.lang.reflect.Constructor,Changes
24,Method,type  (Class<Annotation>) in java.lang.reflect.Field,Changes
24,Method,isGraphic (char),Changes
24,Method,length (),Changes
24,Method,malformedForLength (int),Changes
24,Method,myUserHandle (),Changes
24,Method,onFilterSms (MessagePdu  String  int  int  ResultCallback<Boolean>),Changes
24,Method,onReadyForUserInitialization (Context  Intent),Changes
24,Method,onRetainNonConfigurationInstance (),Changes
24,Method,onUnhandledKeyEvent (WebView  KeyEvent),Changes
24,Method,type  () in java.util.logging.LogManager,Changes
24,Method,type  (InputStream) in java.util.logging.LogManager,Changes
24,Method,readFields (),Changes
24,Method,readObject (),Changes
24,Method,readObjectOverride (),Changes
24,Method,type  () in android.content.ContentProviderClient,Changes
24,Method,type  () in android.drm.DrmManagerClient,Changes
24,Method,type  (long) in java.lang.ref.ReferenceQueue,Changes
24,Method,type  () in java.util.Iterator,Changes
24,Method,removeGpsStatusListener (Listener),Changes
24,Method,removeHandler (Handler),Changes
24,Method,removeNmeaListener (NmeaListener),Changes
24,Method,type  (OnRoutingChangedListener) in android.media.AudioRecord,Changes
24,Method,type  (OnRoutingChangedListener) in android.media.AudioTrack,Changes
24,Method,removePropertyChangeListener (PropertyChangeListener),Changes
24,Method,requestCancelDecode (),Changes
24,Method,reset (),Changes
24,Method,restoreAllState (Parcelable  List<Fragment>),Changes
24,Method,retainNonConfig (),Changes
24,Method,type  (AccessibleObject[]  boolean) in java.lang.reflect.AccessibleObject,Changes
24,Method,type  (boolean) in java.lang.reflect.AccessibleObject,Changes
24,Method,setCalendarViewShown (boolean),Changes
24,Method,setContent (RemoteViews),Changes
24,Method,setContentInfo (CharSequence),Changes
24,Method,setEncoding (String),Changes
24,Method,type  (Filter) in java.util.logging.Handler,Changes
24,Method,type  (Filter) in java.util.logging.Logger,Changes
24,Method,setFormatter (Formatter),Changes
24,Method,setGeolocationDatabasePath (String),Changes
24,Method,type  (Level) in java.util.logging.Handler,Changes
24,Method,type  (Level) in java.util.logging.Logger,Changes
24,Method,setNanos (int),Changes
24,Method,setNumber (int),Changes
24,Method,setOutputStream (OutputStream),Changes
24,Method,setProgress (int),Changes
24,Method,setProgressBarIndeterminate (boolean),Changes
24,Method,setProgressBarIndeterminateVisibility (boolean),Changes
24,Method,setProgressBarVisibility (boolean),Changes
24,Method,setPushLevel (Level),Changes
24,Method,setSecondaryProgress (int),Changes
24,Method,setShowWeekNumber (boolean),Changes
24,Method,setSpinnersShown (boolean),Changes
24,Method,shouldOverrideUrlLoading (WebView  String),Changes
24,Method,startDrag (ClipData  DragShadowBuilder  Object  int),Changes
24,Method,synchronizedSet (Set<T>),Changes
24,Method,synchronizedSortedSet (SortedSet<T>),Changes
24,Method,throwException (),Changes
24,Method,toHtml (Spanned),Changes
24,Method,unmappableForLength (int),Changes
24,Method,unmodifiableCollection (Collection<? extends T>),Changes
24,Method,unmodifiableList (List<? extends T>),Changes
24,Method,unmodifiableSet (Set<? extends T>),Changes
24,Method,unmodifiableSortedSet (SortedSet<T>),Changes
24,Method,valueOf (String),Changes
24,Method,type  (int  IntBinaryOperator) in java.util.concurrent.atomic.AtomicInteger,Additions
24,Method,type  (int  int  IntBinaryOperator) in java.util.concurrent.atomic.AtomicIntegerArray,Additions
24,Method,type  (T  int  IntBinaryOperator) in java.util.concurrent.atomic.AtomicIntegerFieldUpdater,Additions
24,Method,type  (long  LongBinaryOperator) in java.util.concurrent.atomic.AtomicLong,Additions
24,Method,type  (int  long  LongBinaryOperator) in java.util.concurrent.atomic.AtomicLongArray,Additions
24,Method,type  (T  long  LongBinaryOperator) in java.util.concurrent.atomic.AtomicLongFieldUpdater,Additions
24,Method,type  (V  BinaryOperator<V>) in java.util.concurrent.atomic.AtomicReference,Additions
24,Method,type  (int  E  BinaryOperator<E>) in java.util.concurrent.atomic.AtomicReferenceArray,Additions
24,Method,type  (T  V  BinaryOperator<V>) in java.util.concurrent.atomic.AtomicReferenceFieldUpdater,Additions
24,Method,acquiredBy (),Additions
24,Method,addAutomaticZenRule (AutomaticZenRule),Additions
24,Method,addCompletedDownload (String  String  boolean  String  String  long  boolean  Uri  Uri),Additions
24,Method,type  (int  int) in java.lang.Math,Additions
24,Method,type  (long  long) in java.lang.Math,Additions
24,Method,type  (int  int) in java.lang.StrictMath,Additions
24,Method,type  (long  long) in java.lang.StrictMath,Additions
24,Method,type  (Spannable  Pattern  String  String[]  MatchFilter  TransformFilter) in android.text.util.Linkify,Additions
24,Method,type  (TextView  Pattern  String  String[]  MatchFilter  TransformFilter) in android.text.util.Linkify,Additions
24,Method,type  (OnNmeaMessageListener) in android.location.LocationManager,Additions
24,Method,type  (OnNmeaMessageListener  Handler) in android.location.LocationManager,Additions
24,Method,addOnFrameMetricsAvailableListener (OnFrameMetricsAvailableListener  Handler),Additions
24,Method,type  (OnRoutingChangedListener  Handler) in android.media.AudioRecord,Additions
24,Method,type  (OnRoutingChangedListener  Handler) in android.media.AudioTrack,Additions
24,Method,addTriggerContentUri (TriggerContentUri),Additions
24,Method,areNotificationsEnabled (),Additions
24,Method,asPredicate (),Additions
24,Method,type  (SocketAddress) in java.nio.channels.DatagramChannel,Additions
24,Method,type  (SocketAddress  int) in java.nio.channels.ServerSocketChannel,Additions
24,Method,type  (SocketAddress) in java.nio.channels.ServerSocketChannel,Additions
24,Method,type  (SocketAddress) in java.nio.channels.SocketChannel,Additions
24,Method,buildRecordedProgramUri (long),Additions
24,Method,cancel (OnAlarmListener),Additions
24,Method,cancelDragAndDrop (),Additions
24,Method,canRecord (),Additions
24,Method,type  () in java.lang.CharSequence,Additions
24,Method,type  () in java.nio.CharBuffer,Additions
24,Method,check (Certificate),Additions
24,Method,clear (int),Additions
24,Method,clearProfileOwner (ComponentName),Additions
24,Method,type  () in android.content.ContentProviderClient,Additions
24,Method,type  () in android.drm.DrmManagerClient,Additions
24,Method,type  () in java.net.URLClassLoader,Additions
24,Method,type  () in android.view.inputmethod.BaseInputConnection,Additions
24,Method,type  () in android.view.inputmethod.InputConnection,Additions
24,Method,type  () in android.view.inputmethod.InputConnectionWrapper,Additions
24,Method,codePoints (),Additions
24,Method,commitNow (),Additions
24,Method,commitNowAllowingStateLoss (),Additions
24,Method,commonPool (),Additions
24,Method,compareAndSetForkJoinTaskTag (short  short),Additions
24,Method,type  (Function<? super T  ? extends U>) in java.util.Comparator,Additions
24,Method,type  (Function<? super T  ? extends U>  Comparator<? super U>) in java.util.Comparator,Additions
24,Method,type  () in java.util.Map.Entry,Additions
24,Method,type  (Comparator<? super K>) in java.util.Map.Entry,Additions
24,Method,type  () in java.util.Map.Entry,Additions
24,Method,type  (Comparator<? super V>) in java.util.Map.Entry,Additions
24,Method,comparingDouble (ToDoubleFunction<? super T>),Additions
24,Method,comparingInt (ToIntFunction<? super T>),Additions
24,Method,comparingLong (ToLongFunction<? super T>),Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.Hashtable,Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.Map,Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.concurrent.ConcurrentSkipListMap,Additions
24,Method,type  (K  Function<? super K  ? extends V>) in java.util.Hashtable,Additions
24,Method,type  (K  Function<? super K  ? extends V>) in java.util.Map,Additions
24,Method,type  (K  Function<? super K  ? extends V>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (K  Function<? super K  ? extends V>) in java.util.concurrent.ConcurrentSkipListMap,Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.Hashtable,Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.Map,Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (K  BiFunction<? super K  ? super V  ? extends V>) in java.util.concurrent.ConcurrentSkipListMap,Additions
24,Method,contains (TvContentRating),Additions
24,Method,type  (ContentResolver  Uri  Uri) in android.provider.DocumentsContract,Additions
24,Method,type  (String  String) in android.provider.DocumentsProvider,Additions
24,Method,createAllocations (RenderScript  Type  int  int),Additions
24,Method,createAndManageUser (ComponentName  String  ComponentName  PersistableBundle  int),Additions
24,Method,createBigContentView (),Additions
24,Method,createCaptureSessionByOutputConfigurations (List<OutputConfiguration>  StateCallback  Handler),Additions
24,Method,createContentView (),Additions
24,Method,type  () in android.content.Context,Additions
24,Method,type  () in android.content.ContextWrapper,Additions
24,Method,type  () in android.test.mock.MockContext,Additions
24,Method,createForSubscriptionId (int),Additions
24,Method,createHeadsUpContentView (),Additions
24,Method,createManageBlockedNumbersIntent (),Additions
24,Method,createReprocessableCaptureSessionByConfigurations (InputConfiguration  List<OutputConfiguration>  StateCallback  Handler),Additions
24,Method,createUserCreationIntent (String  String  String  PersistableBundle),Additions
24,Method,type  (int) in java.lang.Math,Additions
24,Method,type  (long) in java.lang.Math,Additions
24,Method,type  (String) in android.content.Context,Additions
24,Method,type  (String) in android.content.ContextWrapper,Additions
24,Method,type  (String) in android.test.mock.MockContext,Additions
24,Method,type  (int  int) in android.view.inputmethod.BaseInputConnection,Additions
24,Method,type  (int  int) in android.view.inputmethod.InputConnection,Additions
24,Method,type  (int  int) in android.view.inputmethod.InputConnectionWrapper,Additions
24,Method,type  () in android.bluetooth.BluetoothGattCharacteristic,Additions
24,Method,type  () in android.bluetooth.BluetoothGattDescriptor,Additions
24,Method,type  () in android.bluetooth.BluetoothGattService,Additions
24,Method,type  () in android.media.AudioFormat,Additions
24,Method,disableSelf (),Additions
24,Method,dismissKeyboardShortcutsHelper (),Additions
24,Method,dispatchFinishTemporaryDetach (),Additions
24,Method,dispatchGesture (GestureDescription  GestureResultCallback  Handler),Additions
24,Method,dispatchKeyEventFromInputMethod (View  KeyEvent),Additions
24,Method,dispatchMultiWindowModeChanged (boolean),Additions
24,Method,dispatchPictureInPictureModeChanged (boolean),Additions
24,Method,dispatchStartTemporaryDetach (),Additions
24,Method,type  () in java.util.Random,Additions
24,Method,type  (double  double) in java.util.Random,Additions
24,Method,type  (long) in java.util.Random,Additions
24,Method,type  (long  double  double) in java.util.Random,Additions
24,Method,type  () in java.security.cert.CertPathBuilderSpi,Additions
24,Method,type  () in java.security.cert.CertPathValidatorSpi,Additions
24,Method,enterPictureInPictureMode (),Additions
24,Method,entrySet (),Additions
24,Method,type  (int  int) in java.lang.Math,Additions
24,Method,type  (long  long) in java.lang.Math,Additions
24,Method,type  (int  int) in java.lang.StrictMath,Additions
24,Method,type  (long  long) in java.lang.StrictMath,Additions
24,Method,type  (int  int) in java.lang.Math,Additions
24,Method,type  (long  long) in java.lang.Math,Additions
24,Method,type  (int  int) in java.lang.StrictMath,Additions
24,Method,type  (long  long) in java.lang.StrictMath,Additions
24,Method,forceHasOverlappingRendering (boolean),Additions
24,Method,type  (Consumer<? super T>) in java.lang.Iterable,Additions
24,Method,type  (BiConsumer<Object  Object>) in java.security.Provider,Additions
24,Method,type  (Consumer<? super E>) in java.util.ArrayList,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.HashMap,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.Hashtable,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.IdentityHashMap,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.Map,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.TreeMap,Additions
24,Method,type  (Consumer<? super E>) in java.util.Vector,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.WeakHashMap,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (long  BiConsumer<? super K  ? super V>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (long  BiFunction<? super K  ? super V  ? extends U>  Consumer<? super U>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (BiConsumer<? super K  ? super V>) in java.util.concurrent.ConcurrentSkipListMap,Additions
24,Method,type  (Consumer<? super E>) in java.util.concurrent.CopyOnWriteArrayList,Additions
24,Method,type  (Consumer<? super E>) in java.util.concurrent.CopyOnWriteArraySet,Additions
24,Method,type  (long  Consumer<Entry<K  V>>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (long  Function<Entry<K  V>  ? extends U>  Consumer<? super U>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (long  Consumer<? super K>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (long  Function<? super K  ? extends U>  Consumer<? super U>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,forEachRemaining (Consumer<? super E>),Additions
24,Method,type  (long  Consumer<? super V>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (long  Function<? super V  ? extends U>  Consumer<? super U>) in java.util.concurrent.ConcurrentHashMap,Additions
24,Method,type  (String  int) in android.text.Html,Additions
24,Method,type  (String  int  ImageGetter  TagHandler) in android.text.Html,Additions
24,Method,getActiveRecordingConfigurations (),Additions
24,Method,getAlgorithmConstraints (),Additions
24,Method,getAllConferences (),Additions
24,Method,getAllowGeneratedReplies (),Additions
24,Method,getAlwaysOnVpnPackage (ComponentName),Additions
24,Method,getAnchor (),Additions
24,Method,type  (int  IntBinaryOperator) in java.util.concurrent.atomic.AtomicInteger,Additions
24,Method,type  (int  int  IntBinaryOperator) in java.util.concurrent.atomic.AtomicIntegerArray,Additions
