API_version,element_type,element_name,element_type_change_type,changed_element_type,changed_element_name,changed_element_modification_type
18,Field,"AM_PM",Changes
18,Field,"CAPITAL_AM_PM",Changes
18,Field,"CHECK_VOICE_DATA_BAD_DATA",Changes
18,Field,"CHECK_VOICE_DATA_MISSING_DATA",Changes
18,Field,"CHECK_VOICE_DATA_MISSING_VOLUME",Changes
18,Field,"DATE",Changes
18,Field,"DAY",Changes
18,Field,"DEFAULT_FORMAT_12_HOUR",Changes
18,Field,"DEFAULT_FORMAT_24_HOUR",Changes
18,Field,"DEFAULT_NETWORK_PREFERENCE",Changes
18,Field,"EXTRA_CHECK_VOICE_DATA_FOR",Changes
18,Field,"EXTRA_TTS_DATA_INSTALLED",Changes
18,Field,"EXTRA_VOICE_DATA_FILES",Changes
18,Field,"EXTRA_VOICE_DATA_FILES_INFO",Changes
18,Field,"EXTRA_VOICE_DATA_ROOT_DIRECTORY",Changes
18,Field,"GL_STENCIL_INDEX",Changes
18,Field,"HOUR",Changes
18,Field,"HOUR_OF_DAY",Changes
18,Field,"MINUTE",Changes
18,Field,"MONTH",Changes
18,Field,"QUOTE",Changes
18,Field,"SECONDS",Changes
18,Field,"STANDALONE_MONTH",Changes
18,Field,"TIME_ZONE",Changes
18,Field,"YEAR",Changes
18,Field,"ACCESSIBILITY_FEATURES",Additions
18,Field,"ACTION_ADAPTER_STATE_CHANGED",Additions
18,Field,"ACTION_ARGUMENT_EXTEND_SELECTION_BOOLEAN",Additions
18,Field,"ACTION_ARGUMENT_SELECTION_END_INT",Additions
18,Field,"ACTION_ARGUMENT_SELECTION_START_INT",Additions
18,Field,"ACTION_COPY",Additions
18,Field,"ACTION_CUT",Additions
18,Field,"ACTION_DREAM_SETTINGS",Additions
18,Field,"ACTION_GET_RESTRICTION_ENTRIES",Additions
18,Field,"ACTION_GET_SAMPLE_TEXT",Additions
18,Field,"ACTION_PASTE",Additions
18,Field,"ACTION_REQUEST_SCAN_ALWAYS_AVAILABLE",Additions
18,Field,"ACTION_RESPOND_VIA_MESSAGE",Additions
18,Field,"ACTION_SET_SELECTION",Additions
18,Field,"BIND_NOTIFICATION_LISTENER_SERVICE",Additions
18,Field,"BLUETOOTH_SERVICE",Additions
18,Field,"CALLBACK_FLAG_PERFORM_ACTIVE_SCAN",Additions
18,Field,"CALLBACK_FLAG_UNFILTERED_EVENTS",Additions
18,Field,"canRequestEnhancedWebAccessibility",Additions
18,Field,"canRequestFilterKeyEvents",Additions
18,Field,"canRequestTouchExplorationMode",Additions
18,Field,"CAPABILITY_CAN_REQUEST_ENHANCED_WEB_ACCESSIBILITY",Additions
18,Field,"CAPABILITY_CAN_REQUEST_FILTER_KEY_EVENTS",Additions
18,Field,"CAPABILITY_CAN_REQUEST_TOUCH_EXPLORATION",Additions
18,Field,"CAPABILITY_CAN_RETRIEVE_WINDOW_CONTENT",Additions
18,Field,"childIndicatorEnd",Additions
